filename,species_code
2459989.733224_Tautenburg___2276-6685kHz___10-11.9s___s.,s.
2459989.733224_Tautenburg___2276-6685kHz___10-11.9s___s.,s.
2459995.734136_Tautenburg___1470-5839kHz___10-13.8s___s.,s.
2459652.697310_Tautenburg___2174-5758kHz___10-11.4s___s.,s.
2460250.698746_Tautenburg___2013-6785kHz___10-11.7s___s.,s.
2460250.701918_Tautenburg___1873-6121kHz___10-11.9s___s.,s.
2460233.492641_Tautenburg___1833-7148kHz___10-13.1s___s.,s.
2459995.733113_Tautenburg___1732-6886kHz___10-13.8s___s.,s.
2459652.697310_Tautenburg___2174-5758kHz___10-11.4s___s.,s.
2459995.720755_Tautenburg___1833-7994kHz___10-15s___s.,s.
2459995.724477_Tautenburg___1732-6403kHz___10-12.2s___s.,s.
2459995.733113_Tautenburg___1732-6886kHz___10-13.8s___s.,s.
2459628.650708_Tautenburg___1818-5391kHz___10-11.2s___s.,s.
2459872.474091_Tautenburg___1893-6121kHz___10-14.4s___s.,s.
2459872.701477_Tautenburg___1752-5900kHz___10-11.3s___s.,s.
2459852.681103_Tautenburg___1531-5598kHz___10-23.8s___s.,s.
2459872.701477_Tautenburg___1752-5900kHz___10-11.3s___s.,s.
2459852.681103_Tautenburg___1531-5598kHz___10-23.8s___s.,s.
2459652.697310_Tautenburg___2174-5758kHz___10-11.4s___s.,s.
2459995.733113_Tautenburg___1732-6886kHz___10-13.8s___s.,s.
2459995.735197_Tautenburg___2336-5980kHz___10-12s___s.,s.
2459995.728305_Tautenburg___1711-6483kHz___10-12.1s___s.,s.
2460234.701530_Tautenburg___2236-5759kHz___10-11.7s___s.,s.
2459653.533916_Tautenburg___1631-5336kHz___10-11.6s___s.,s.
2459989.733224_Tautenburg___2276-6685kHz___10-11.9s___s.,s.
2459628.700797_Tautenburg___1715-4978kHz___10-11.9s___s.,s.
2459859.331881_Tautenburg___1430-4732kHz___10-16.5s___s.,s.
2459852.390320_Tautenburg___1731-7087kHz___10-14.9s___s.,s.
2459628.671133_Tautenburg___1694-5907kHz___10-13.1s___s.,s.
2459997.727052_Tautenburg___1470-6846kHz___10-30.3s___s.,s.
2459628.733269_Tautenburg___1736-6135kHz___10-11.4s___s.,s.
2459995.733113_Tautenburg___1732-6886kHz___10-13.8s___s.,s.
2459872.475282_Tautenburg___1873-6846kHz___10-16.4s___s.,s.
2459628.729003_Tautenburg___1798-6073kHz___10-11.8s___s.,s.
2459995.724477_Tautenburg___1732-6403kHz___10-12.2s___s.,s.
2459995.731221_Tautenburg___1772-7510kHz___10-12.1s___s.,s.
2459852.390320_Tautenburg___1731-7087kHz___10-14.9s___s.,s.
2460233.492641_Tautenburg___1833-7148kHz___10-13.1s___s.,s.
2459995.731221_Tautenburg___1772-7510kHz___10-12.1s___s.,s.
2459995.730359_Tautenburg___2014-6665kHz___10-12.7s___s.,s.
2459652.697310_Tautenburg___2174-5758kHz___10-11.4s___s.,s.
2459628.731631_Tautenburg___2045-5577kHz___10-11.9s___s.,s.
2459862.488433_Tautenburg___1832-6664kHz___10-11.6s___s.,s.
2459995.728305_Tautenburg___1711-6483kHz___10-12.1s___s.,s.
2459864.449660_Tautenburg___2497-5114kHz___10-11.6s___s.,s.
2460235.621692_Tautenburg___1711-7047kHz___10-12.6s___s.,s.
2459864.449660_Tautenburg___2497-5114kHz___10-11.6s___s.,s.
2459872.474091_Tautenburg___1893-6121kHz___10-14.4s___s.,s.
2459995.723424_Tautenburg___1652-6323kHz___10-20.3s___s.,s.
2459995.728305_Tautenburg___1711-6483kHz___10-12.1s___s.,s.
2459628.664333_Tautenburg___1632-6837kHz___10-15.5s___s.,s.
2459989.733224_Tautenburg___2276-6685kHz___10-11.9s___s.,s.
2460250.698746_Tautenburg___2013-6785kHz___10-11.7s___s.,s.
2459995.734136_Tautenburg___1470-5839kHz___10-13.8s___s.,s.
2459995.731221_Tautenburg___1772-7510kHz___10-12.1s___s.,s.
2460250.701918_Tautenburg___1873-6121kHz___10-11.9s___s.,s.
2459862.488433_Tautenburg___1832-6664kHz___10-11.6s___s.,s.
2459872.475282_Tautenburg___1873-6846kHz___10-16.4s___s.,s.
2459628.700797_Tautenburg___1715-4978kHz___10-11.9s___s.,s.
2460233.446131_Tautenburg___2799-7289kHz___10-11.8s___s.,s.
2459997.727259_Tautenburg___1934-6645kHz___10-12.2s___s.,s.
2460235.700524_Tautenburg___1550-6342kHz___10-11.8s___s.,s.
2459628.609201_Tautenburg___1797-6940kHz___10-11.5s___s.,s.
2459628.731631_Tautenburg___2045-5577kHz___10-11.9s___s.,s.
2459872.475282_Tautenburg___1873-6846kHz___10-16.4s___s.,s.
2460250.701918_Tautenburg___1873-6121kHz___10-11.9s___s.,s.
2459628.664333_Tautenburg___1632-6837kHz___10-15.5s___s.,s.
2459997.727259_Tautenburg___1934-6645kHz___10-12.2s___s.,s.
2459872.475405_Tautenburg___1691-7127kHz___10-18.8s___s.,s.
2459995.733113_Tautenburg___1732-6886kHz___10-13.8s___s.,s.
2459859.331881_Tautenburg___1430-4732kHz___10-16.5s___s.,s.
2459995.729049_Tautenburg___1490-6584kHz___10-15.6s___s.,s.
2459872.475405_Tautenburg___1691-7127kHz___10-18.8s___s.,s.
2459652.697310_Tautenburg___2174-5758kHz___10-11.4s___s.,s.
2460233.446131_Tautenburg___2799-7289kHz___10-11.8s___s.,s.
2459995.734136_Tautenburg___1470-5839kHz___10-13.8s___s.,s.
2459995.724477_Tautenburg___1732-6403kHz___10-12.2s___s.,s.
2459995.731221_Tautenburg___1772-7510kHz___10-12.1s___s.,s.
2460235.621692_Tautenburg___1711-7047kHz___10-12.6s___s.,s.
2459859.331881_Tautenburg___1430-4732kHz___10-16.5s___s.,s.
2459995.734136_Tautenburg___1470-5839kHz___10-13.8s___s.,s.
2459995.734136_Tautenburg___1470-5839kHz___10-13.8s___s.,s.
2459628.731038_Tautenburg___2210-5081kHz___10-11.6s___s.,s.
2459628.731038_Tautenburg___2210-5081kHz___10-11.6s___s.,s.
2459995.733113_Tautenburg___1732-6886kHz___10-13.8s___s.,s.
2459872.701477_Tautenburg___1752-5900kHz___10-11.3s___s.,s.
2459995.653543_Tautenburg___1168-6604kHz___10-23.7s___s.,s.
2459995.724477_Tautenburg___1732-6403kHz___10-12.2s___s.,s.
2459872.474091_Tautenburg___1893-6121kHz___10-14.4s___s.,s.
2459628.729003_Tautenburg___1798-6073kHz___10-11.8s___s.,s.
2459864.449660_Tautenburg___2497-5114kHz___10-11.6s___s.,s.
2459872.473997_Tautenburg___2174-7208kHz___10-14.1s___s.,s.
2459628.731631_Tautenburg___2045-5577kHz___10-11.9s___s.,s.
2459859.331881_Tautenburg___1430-4732kHz___10-16.5s___s.,s.
2459995.653543_Tautenburg___1168-6604kHz___10-23.7s___s.,s.
2459995.653543_Tautenburg___1168-6604kHz___10-23.7s___s.,s.
2460235.700524_Tautenburg___1550-6342kHz___10-11.8s___s.,s.
2459628.609201_Tautenburg___1797-6940kHz___10-11.5s___s.,s.
2459995.653543_Tautenburg___1168-6604kHz___10-23.7s___s.,s.
2459872.474091_Tautenburg___1893-6121kHz___10-14.4s___s.,s.
2459995.653543_Tautenburg___1168-6604kHz___10-23.7s___s.,s.
2459989.733224_Tautenburg___2276-6685kHz___10-11.9s___s.,s.
2459997.657340_Tautenburg___1027-7329kHz___10-12.2s___s.,s.
2459864.449660_Tautenburg___2497-5114kHz___10-11.6s___s.,s.
2460234.701530_Tautenburg___2236-5759kHz___10-11.7s___s.,s.
2459628.729003_Tautenburg___1798-6073kHz___10-11.8s___s.,s.
2459852.681103_Tautenburg___1531-5598kHz___10-23.8s___s.,s.
2459997.657340_Tautenburg___1027-7329kHz___10-12.2s___s.,s.
2459859.331881_Tautenburg___1430-4732kHz___10-16.5s___s.,s.
2459628.731631_Tautenburg___2045-5577kHz___10-11.9s___s.,s.
2459872.701477_Tautenburg___1752-5900kHz___10-11.3s___s.,s.
2459997.727052_Tautenburg___1470-6846kHz___10-30.3s___s.,s.
2459628.609201_Tautenburg___1797-6940kHz___10-11.5s___s.,s.
2459872.475405_Tautenburg___1691-7127kHz___10-18.8s___s.,s.
2459628.729003_Tautenburg___1798-6073kHz___10-11.8s___s.,s.
2460234.701530_Tautenburg___2236-5759kHz___10-11.7s___s.,s.
2459995.728305_Tautenburg___1711-6483kHz___10-12.1s___s.,s.
2459995.724477_Tautenburg___1732-6403kHz___10-12.2s___s.,s.
2459852.390320_Tautenburg___1731-7087kHz___10-14.9s___s.,s.
2459652.697310_Tautenburg___2174-5758kHz___10-11.4s___s.,s.
2459995.729049_Tautenburg___1490-6584kHz___10-15.6s___s.,s.
2460235.700524_Tautenburg___1550-6342kHz___10-11.8s___s.,s.
2459859.331881_Tautenburg___1430-4732kHz___10-16.5s___s.,s.
2459995.728305_Tautenburg___1711-6483kHz___10-12.1s___s.,s.
2460235.700524_Tautenburg___1550-6342kHz___10-11.8s___s.,s.
2459995.720755_Tautenburg___1833-7994kHz___10-15s___s.,s.
2460234.701530_Tautenburg___2236-5759kHz___10-11.7s___s.,s.
2460234.701530_Tautenburg___2236-5759kHz___10-11.7s___s.,s.
2459628.733269_Tautenburg___1736-6135kHz___10-11.4s___s.,s.
2459628.671133_Tautenburg___1694-5907kHz___10-13.1s___s.,s.
2459995.653543_Tautenburg___1168-6604kHz___10-23.7s___s.,s.
2459997.657340_Tautenburg___1027-7329kHz___10-12.2s___s.,s.
2459997.657340_Tautenburg___1027-7329kHz___10-12.2s___s.,s.
2459628.609201_Tautenburg___1797-6940kHz___10-11.5s___s.,s.
2459995.735631_Tautenburg___1611-5940kHz___10-14.9s___s.,s.
2459628.700797_Tautenburg___1715-4978kHz___10-11.9s___s.,s.
2459872.701477_Tautenburg___1752-5900kHz___10-11.3s___s.,s.
2459995.729677_Tautenburg___1531-6786kHz___10-12s___s.,s.
2459653.533916_Tautenburg___1631-5336kHz___10-11.6s___s.,s.
2459859.331881_Tautenburg___1430-4732kHz___10-16.5s___s.,s.
2459628.700797_Tautenburg___1715-4978kHz___10-11.9s___s.,s.
2459628.729003_Tautenburg___1798-6073kHz___10-11.8s___s.,s.
2459995.653543_Tautenburg___1168-6604kHz___10-23.7s___s.,s.
2459628.729003_Tautenburg___1798-6073kHz___10-11.8s___s.,s.
2459995.729677_Tautenburg___1531-6786kHz___10-12s___s.,s.
2459995.720755_Tautenburg___1833-7994kHz___10-15s___s.,s.
2460250.718047_Tautenburg___2054-6926kHz___10-16s___s.,s.
2459628.729003_Tautenburg___1798-6073kHz___10-11.8s___s.,s.
2459628.733948_Tautenburg___1838-5886kHz___10-11s___s.,s.
2459989.733224_Tautenburg___2276-6685kHz___10-11.9s___s.,s.
2459628.700797_Tautenburg___1715-4978kHz___10-11.9s___s.,s.
2459995.731221_Tautenburg___1772-7510kHz___10-12.1s___s.,s.
2459995.735197_Tautenburg___2336-5980kHz___10-12s___s.,s.
2459995.653543_Tautenburg___1168-6604kHz___10-23.7s___s.,s.
2459995.735631_Tautenburg___1611-5940kHz___10-14.9s___s.,s.
2459653.533916_Tautenburg___1631-5336kHz___10-11.6s___s.,s.
2459995.734136_Tautenburg___1470-5839kHz___10-13.8s___s.,s.
2459628.729003_Tautenburg___1798-6073kHz___10-11.8s___s.,s.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
